Image,Label,features
816.jpg,0,"[1.2321338e-03 4.7498759e-02 3.0704775e-01 6.5303091e-03 8.5078835e-02
 6.2284365e-02 2.0206993e-02 3.7580081e-03 2.4642676e-04 0.0000000e+00
 8.8097565e-03 4.7942325e-01 2.9571210e-03 1.5949972e-01 5.9234834e-01
 4.6821083e-03 4.4972885e-02 3.5731881e-03 0.0000000e+00 4.2508617e-03
 1.7656477e-01 1.9098074e-03 6.4687026e-03 4.4110391e-02 1.4785605e-03
 1.2937405e-03 4.9285352e-04 0.0000000e+00 3.8196149e-03 4.8053220e-02
 1.1705271e-03 1.3923112e-02 2.3102509e-02 4.4356817e-03 4.4726457e-02
 0.0000000e+00 0.0000000e+00 1.5401673e-03 3.8442574e-02 8.0088695e-04
 3.1049771e-02 1.5894527e-02 2.0330208e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 2.4950709e-02 4.6365196e-01 4.6205018e-03 9.6968926e-02
 1.2838835e-01 1.4169538e-02 5.3597819e-03 4.9285352e-04 0.0000000e+00
 3.0803345e-03 2.3102509e-02 1.1705271e-03 2.6490877e-03 3.0803346e-04
 1.2937405e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.6964014e-03
 1.7373087e-02 4.3124682e-04 2.8955145e-03 6.1606691e-04 2.4642676e-04
 0.0000000e+00 0.0000000e+00]"
817.jpg,1,"[0.00000000e+00 2.46975403e-02 4.83957566e-02 3.33107484e-04
 1.06499217e-01 2.75527462e-02 6.18628180e-03 2.01292094e-02
 2.85520684e-04 0.00000000e+00 3.36438566e-02 1.02977797e-01
 4.75867819e-05 5.90551972e-01 7.66385138e-01 5.71041368e-04
 1.21726990e-01 2.90279370e-02 0.00000000e+00 2.48403009e-02
 4.04011793e-02 0.00000000e+00 7.79947340e-02 7.15705231e-02
 2.37933913e-04 3.32155749e-02 3.25017720e-02 0.00000000e+00
 9.42218304e-03 3.94970290e-02 4.75867819e-05 1.11828940e-02
 1.49898361e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.66485987e-03 1.47994887e-02 0.00000000e+00
 8.94631539e-03 1.24201505e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.55608775e-02 4.67302203e-02
 5.71041368e-04 1.28960181e-02 1.65126137e-02 1.18966959e-03
 1.90347127e-04 0.00000000e+00 0.00000000e+00 3.94970272e-03
 4.09246329e-03 9.51735637e-05 1.66553736e-03 1.42760342e-04
 0.00000000e+00 9.51735637e-05 0.00000000e+00 0.00000000e+00
 2.66485987e-03 3.28348787e-03 4.75867819e-05 3.90211609e-03
 2.85520684e-04 4.75867819e-05 4.75867819e-05 0.00000000e+00]"
818.jpg,4,"[0.0000000e+00 3.5517607e-02 2.7237169e-02 0.0000000e+00 5.3927913e-02
 5.8005084e-03 0.0000000e+00 1.3030127e-03 1.2609801e-04 0.0000000e+00
 1.7989982e-02 6.1367694e-03 0.0000000e+00 4.1444212e-02 4.6656262e-03
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.9671289e-02
 1.3870780e-02 0.0000000e+00 6.3889660e-02 4.8337569e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.4088496e-02 5.3255390e-02
 3.3626135e-04 6.0400944e-02 1.8242178e-02 8.4065337e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.1455538e-03 2.4505045e-02 3.3626135e-04
 1.1348820e-02 3.4466789e-03 4.2032669e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 8.7848276e-02 8.6507434e-01 8.8268606e-04 1.5602526e-01
 4.4584051e-01 9.6675137e-04 2.9422867e-04 0.0000000e+00 0.0000000e+00
 9.8776771e-03 9.5834481e-03 2.5219601e-04 4.4554630e-03 7.1455538e-04
 4.2032669e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.3557170e-03
 4.4134301e-03 4.2032669e-05 4.6235938e-03 9.2471868e-04 1.6813067e-04
 0.0000000e+00 0.0000000e+00]"
819.jpg,1,"[6.8086221e-05 3.2953732e-02 2.4749342e-01 2.7234489e-03 2.5151050e-01
 1.5932176e-02 4.0851731e-04 4.5617768e-03 0.0000000e+00 0.0000000e+00
 2.0630125e-02 4.5331806e-01 2.0425866e-04 2.1004599e-01 1.3344899e-01
 0.0000000e+00 6.1277598e-03 0.0000000e+00 0.0000000e+00 5.6103047e-02
 4.2812616e-01 4.0851731e-04 2.6417455e-01 3.4383543e-02 0.0000000e+00
 1.3617244e-04 0.0000000e+00 0.0000000e+00 2.8800471e-02 2.9195371e-01
 6.8086221e-05 2.0902470e-02 1.9745005e-03 1.3617244e-04 1.0212933e-03
 0.0000000e+00 0.0000000e+00 7.2852257e-03 3.2926497e-01 0.0000000e+00
 3.6766559e-03 3.4043111e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 3.1592008e-02 3.8448289e-01 2.3830177e-03 5.3311512e-02
 2.1106729e-03 5.4468977e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.9702940e-03 5.9915874e-03 1.0893795e-03 1.3753417e-02 3.4043111e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5523658e-02
 1.1029968e-02 1.7021556e-03 3.9217662e-02 6.8086221e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
820.jpg,0,"[9.89801993e-05 2.43986193e-02 2.25625366e-01 2.91991583e-03
 3.85280430e-01 1.26150265e-01 2.02909415e-03 3.90971778e-03
 0.00000000e+00 0.00000000e+00 1.50944805e-02 2.47203052e-01
 1.08878221e-03 4.83468771e-01 6.93801701e-01 3.95920797e-04
 6.85932785e-02 2.36562677e-02 0.00000000e+00 1.03434306e-02
 2.69721039e-02 8.41331668e-04 2.05878820e-02 1.36592677e-02
 1.97960399e-04 1.68266334e-03 3.90971778e-03 0.00000000e+00
 5.83983166e-03 7.72045553e-03 1.97960399e-04 1.28179360e-02
 4.94900996e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.73215347e-03 2.12807418e-03 9.89801993e-05
 4.55308938e-03 4.94900996e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 8.26484710e-03 1.38077382e-02
 4.94900996e-05 1.76679660e-02 1.13827235e-03 1.48470295e-04
 5.59238112e-03 0.00000000e+00 0.00000000e+00 4.20665834e-03
 2.17756443e-03 1.08878221e-03 1.53419306e-03 0.00000000e+00
 1.97960399e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.26634664e-03 2.52399500e-03 1.03929208e-03 3.31583666e-03
 0.00000000e+00 9.89801993e-05 0.00000000e+00 0.00000000e+00]"
821.jpg,4,"[5.7652080e-05 2.1619530e-02 3.2896277e-01 1.9601707e-03 1.0786704e-01
 1.2020458e-01 2.2484311e-03 6.8433017e-02 0.0000000e+00 0.0000000e+00
 3.0786211e-02 2.2144164e-01 1.0377375e-03 5.2273142e-01 6.6276830e-01
 1.3259979e-03 8.6189859e-02 4.5545143e-03 0.0000000e+00 1.1242156e-02
 4.6006359e-02 5.1886874e-04 5.4654170e-02 1.1299808e-02 1.1530416e-04
 1.0953895e-03 0.0000000e+00 0.0000000e+00 2.5943436e-03 1.4874237e-02
 1.5566061e-03 1.2279893e-01 6.8029454e-03 1.0665635e-02 2.0062923e-02
 0.0000000e+00 0.0000000e+00 1.2683457e-03 9.1666803e-03 0.0000000e+00
 8.0136387e-03 1.7295624e-04 1.7295624e-04 2.3060832e-04 0.0000000e+00
 0.0000000e+00 1.0550330e-02 2.5701296e-01 5.1886872e-03 3.1305078e-02
 6.5146852e-03 5.1886874e-04 4.4968622e-03 0.0000000e+00 0.0000000e+00
 4.6121664e-03 3.3149946e-02 5.1886874e-04 9.2243328e-04 5.7652080e-05
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.1907790e-03
 2.9114300e-02 1.1530416e-04 9.8008534e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
822.jpg,3,"[9.6902633e-03 3.6823001e-02 2.3041293e-02 3.5889866e-03 8.1111096e-02
 7.1779732e-04 3.6607664e-02 4.5651909e-02 0.0000000e+00 0.0000000e+00
 3.4238931e-02 8.5417880e-03 3.2300879e-03 2.9077968e-01 1.7586034e-02
 9.5467037e-03 2.3220743e-01 0.0000000e+00 0.0000000e+00 2.9645029e-01
 7.5512275e-02 2.1892818e-02 4.8530275e-01 9.8410010e-02 1.3135690e-02
 5.9577175e-03 0.0000000e+00 0.0000000e+00 1.6595474e-01 4.6513267e-02
 1.2274334e-02 4.1560464e-02 1.0766960e-03 2.4692228e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00 6.1012771e-02 5.3619459e-02 2.3687312e-03
 3.9191734e-02 1.6940016e-02 1.9380527e-03 7.1779730e-05 0.0000000e+00
 0.0000000e+00 2.7470103e-01 1.2216910e-01 7.6804310e-03 5.0331944e-01
 3.5150534e-01 1.8806290e-02 1.9380527e-03 0.0000000e+00 0.0000000e+00
 5.0963610e-03 2.8711893e-03 9.3313650e-04 4.7374624e-03 4.3067837e-04
 5.0245813e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.6558500e-03
 1.5073743e-03 4.3067837e-04 4.2350041e-03 1.4355946e-04 7.1779732e-04
 0.0000000e+00 0.0000000e+00]"
823.jpg,2,"[0.00000000e+00 2.98177432e-02 4.91933227e-02 0.00000000e+00
 6.41220436e-02 1.63580701e-02 1.66757021e-03 2.93412954e-02
 3.17632424e-04 0.00000000e+00 2.34650951e-02 5.95957823e-02
 0.00000000e+00 5.42992651e-01 8.23859096e-01 1.19112156e-04
 7.47627318e-02 3.67262475e-02 0.00000000e+00 1.46507956e-02
 4.01010923e-02 0.00000000e+00 1.17921038e-02 3.56145352e-02
 0.00000000e+00 2.38224311e-04 5.55856735e-04 0.00000000e+00
 3.45425261e-03 5.79679152e-03 0.00000000e+00 1.78668241e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.21602821e-03 1.33405617e-02 0.00000000e+00
 1.70727423e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.13210769e-02 5.08608930e-02
 0.00000000e+00 5.39975101e-03 1.48890195e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.81158898e-03
 3.09691625e-03 0.00000000e+00 7.94081061e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.69987551e-03 5.32034319e-03 0.00000000e+00 1.19112156e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
824.jpg,3,"[4.3613545e-05 5.4516932e-03 2.7345693e-02 1.7445418e-04 4.3046568e-02
 1.9887777e-02 2.3551313e-03 1.1426749e-02 1.3084064e-04 0.0000000e+00
 2.2679043e-03 1.9887777e-02 3.0529482e-04 8.4771645e-01 4.1869003e-01
 8.8535501e-03 2.3948197e-01 8.7227090e-05 0.0000000e+00 3.5763108e-03
 3.3277135e-02 7.4143027e-04 1.7419250e-01 5.7308197e-02 6.7600994e-03
 7.5756729e-02 0.0000000e+00 0.0000000e+00 3.6199242e-03 1.9189959e-02
 0.0000000e+00 5.3208526e-03 1.8317689e-03 8.7227090e-05 2.6168127e-04
 0.0000000e+00 0.0000000e+00 1.7009282e-03 2.0498367e-02 0.0000000e+00
 2.4423585e-03 2.1632317e-02 8.7227090e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 4.5794221e-03 2.4074677e-02 4.3613545e-05 2.0672821e-02
 4.6492040e-02 0.0000000e+00 4.7974900e-04 0.0000000e+00 0.0000000e+00
 9.1588445e-04 2.7476533e-03 0.0000000e+00 1.7009282e-03 9.1588445e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2647929e-03
 5.4516932e-03 0.0000000e+00 1.9189960e-03 1.6573147e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
826.jpg,4,"[0.00000000e+00 4.90529696e-03 2.86299530e-02 1.88665261e-04
 6.29670322e-02 6.01842180e-02 0.00000000e+00 1.11972831e-01
 1.41027281e-02 0.00000000e+00 6.88628200e-03 2.70310163e-01
 1.88665261e-04 2.31916770e-01 5.97455740e-01 0.00000000e+00
 3.58935669e-02 4.00913693e-03 0.00000000e+00 1.34895658e-02
 6.90514863e-01 6.13162119e-04 5.11282869e-02 1.13434985e-01
 0.00000000e+00 4.71663152e-05 0.00000000e+00 0.00000000e+00
 2.45264848e-03 3.02807745e-02 0.00000000e+00 9.29176435e-03
 1.23104081e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.71663152e-05 1.46215572e-03 0.00000000e+00
 2.82997906e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.60365470e-03 5.23546105e-03
 0.00000000e+00 1.69798732e-03 4.24496830e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.71663152e-05
 1.32065685e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.32065685e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
829.jpg,3,"[1.0239876e-02 8.2416087e-02 5.1298793e-02 9.6433777e-03 1.8332361e-01
 7.7544688e-03 2.5351148e-03 1.7894928e-03 0.0000000e+00 0.0000000e+00
 2.9824881e-02 3.4497444e-02 3.3453576e-02 9.2173797e-01 1.5230572e-01
 1.2079077e-02 4.6377689e-02 0.0000000e+00 0.0000000e+00 1.3247217e-01
 7.5307824e-02 3.8076431e-02 1.0821461e-01 1.4564483e-02 6.6111819e-03
 1.2427034e-03 0.0000000e+00 0.0000000e+00 5.6915816e-02 3.6336645e-02
 4.5234403e-03 2.1473914e-02 1.8392010e-03 3.9766508e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.0041043e-02 2.2517785e-02 9.9416269e-05
 3.9418552e-02 6.4620574e-04 9.9416269e-05 1.4912440e-04 0.0000000e+00
 0.0000000e+00 4.4588197e-02 1.3928220e-01 3.4795695e-03 1.1318542e-01
 1.0339292e-02 4.9708135e-05 1.4912440e-04 0.0000000e+00 0.0000000e+00
 4.8713973e-03 8.2515506e-03 8.9474639e-04 2.7836557e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.2368662e-03
 1.1631704e-02 9.9416269e-05 2.0877416e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
831.jpg,1,"[3.0652991e-02 1.2744315e-01 8.1330383e-01 9.8289484e-03 5.5863965e-02
 7.3855938e-03 2.3322927e-03 1.7769850e-03 0.0000000e+00 0.0000000e+00
 2.6377121e-02 2.7770942e-01 2.9431314e-03 1.8713874e-01 7.6854602e-02
 1.3327388e-03 6.8302862e-03 0.0000000e+00 0.0000000e+00 8.7738633e-03
 1.6575938e-01 9.9955406e-04 3.8316238e-03 7.7743095e-04 1.6659235e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9417938e-03 2.2601029e-02
 1.5548619e-03 7.7743095e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.3271857e-02 1.8774958e-01 7.2190014e-04
 6.1083860e-03 3.2763162e-03 1.1106156e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.0695229e-01 3.1269383e-01 7.3855938e-03 1.0839608e-01
 1.0784078e-01 1.6659235e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 1.1661464e-02 3.6761377e-02 5.5530784e-04 1.7214542e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.2767622e-03
 3.9149202e-02 2.2212313e-04 3.3318470e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
836.jpg,4,"[1.8028693e-03 8.5185571e-03 3.7251785e-01 1.2034152e-02 2.6488656e-01
 3.2000928e-03 4.1465992e-03 3.4254515e-03 0.0000000e+00 0.0000000e+00
 1.4828599e-02 2.6177663e-01 5.0480338e-03 7.9281174e-02 4.8812684e-02
 1.7577976e-03 2.5240169e-03 0.0000000e+00 0.0000000e+00 1.5820177e-02
 8.2255906e-01 2.5240169e-03 1.5684962e-02 2.2986583e-02 4.0564558e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4621015e-03 6.5444157e-02
 9.4650633e-04 5.0931056e-03 1.2800371e-02 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 3.1550211e-04 6.6255443e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 2.7944474e-03 1.7609525e-01 1.6225823e-03 1.0366498e-03
 0.0000000e+00 4.0564558e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.9578905e-04 1.2169368e-02 2.7493755e-03 9.0143461e-05 0.0000000e+00
 9.0143461e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.4650633e-04
 2.2986582e-03 4.0564558e-04 9.0143461e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
837.jpg,2,"[8.1923317e-05 8.0284849e-03 4.7925141e-02 0.0000000e+00 1.4582351e-02
 5.7346323e-03 1.2288497e-04 8.1923317e-05 0.0000000e+00 0.0000000e+00
 5.1202076e-03 5.6404203e-02 4.0961659e-05 7.0490921e-01 6.6452098e-01
 0.0000000e+00 6.3900189e-03 0.0000000e+00 0.0000000e+00 6.7996355e-03
 7.7991001e-02 8.1923317e-05 6.6726543e-02 1.8436843e-01 0.0000000e+00
 1.6384663e-04 0.0000000e+00 0.0000000e+00 2.6215462e-03 2.4576996e-02
 0.0000000e+00 1.5565431e-03 1.6384663e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.1059648e-03 2.8222583e-02 0.0000000e+00
 8.1923319e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 8.9296419e-03 9.5522590e-02 0.0000000e+00 1.5606392e-02
 1.1059648e-03 4.0961659e-05 1.2288497e-04 0.0000000e+00 0.0000000e+00
 2.2938529e-03 7.5779068e-03 0.0000000e+00 6.9634820e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.1923319e-04
 1.2698114e-02 0.0000000e+00 7.3730986e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
838.jpg,0,"[7.11258152e-04 1.13154715e-03 9.86062456e-03 4.07356955e-03
 5.20511679e-02 4.07356955e-03 5.30210650e-03 8.72907788e-03
 0.00000000e+00 0.00000000e+00 2.52173352e-03 1.93656199e-02
 1.29966270e-02 9.71417010e-01 1.11699864e-01 7.33889127e-03
 3.74380425e-02 0.00000000e+00 0.00000000e+00 5.81938494e-03
 6.59207031e-02 6.33666385e-03 1.72900394e-01 6.44981861e-02
 3.23299179e-03 4.49385867e-03 0.00000000e+00 0.00000000e+00
 7.43588083e-04 1.54213710e-02 3.23299179e-03 8.47043842e-03
 2.68338318e-03 1.51950610e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.69897519e-05 6.59530330e-03 6.46598346e-05
 2.90969270e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.90969270e-04 5.49608609e-03
 5.49608609e-04 2.90969270e-04 0.00000000e+00 9.69897519e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.29319669e-04
 2.90969270e-04 3.87959008e-04 6.46598346e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.23299173e-05 3.32998158e-03 1.61649587e-04 3.23299173e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
839.jpg,4,"[1.0585580e-03 3.3962071e-01 1.4584577e-01 7.5863325e-03 1.9918533e-01
 6.0867086e-02 3.3521005e-03 5.9984955e-03 0.0000000e+00 0.0000000e+00
 3.9160767e-01 3.2838821e-01 2.0524263e-02 6.7488956e-01 2.5017256e-01
 1.6525267e-02 1.3520138e-01 0.0000000e+00 0.0000000e+00 7.6569028e-02
 1.0450320e-01 5.6456430e-03 2.2170909e-02 2.4699687e-03 2.5875862e-03
 5.8808779e-05 0.0000000e+00 0.0000000e+00 1.9759750e-02 2.2053292e-02
 0.0000000e+00 1.5290283e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 2.4699687e-03 6.4689657e-03 0.0000000e+00
 6.4689654e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 3.0168904e-02 4.9105331e-02 4.7047023e-04 6.5865833e-03
 1.1761755e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.7635110e-03 3.9989972e-03 1.1761756e-04 1.2349844e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.8230721e-03
 3.5285268e-03 5.8808779e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
842.jpg,4,"[3.2214128e-04 1.0429324e-01 2.4180730e-01 2.0939184e-03 4.2885058e-02
 8.0535319e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 1.4576892e-02 4.9126544e-03 1.2080298e-04 9.3420967e-03 4.0267660e-05
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.9570082e-02
 1.3328595e-02 2.0133829e-04 3.2616805e-03 4.0267660e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4496357e-03 5.1139928e-03
 4.8321192e-04 8.0535316e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.6107064e-04 2.4160596e-03 0.0000000e+00
 5.2347960e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.7758039e-01 8.7050629e-01 1.4214484e-02 3.6691892e-01
 3.7489191e-02 1.2080298e-04 4.0267660e-05 0.0000000e+00 0.0000000e+00
 4.4536032e-02 7.8521939e-03 1.4496357e-03 9.3823643e-03 1.2080298e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.5636286e-03
 4.4294423e-03 1.6107064e-04 1.1274945e-02 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
844.jpg,0,"[5.57213389e-05 5.74487001e-02 1.28827736e-01 1.89452549e-03
 3.48982751e-01 4.75860238e-02 8.30247905e-03 4.14566770e-02
 1.28159078e-03 0.00000000e+00 7.60039091e-02 3.27251434e-01
 2.56318157e-03 6.71442151e-01 4.40588623e-01 3.67760845e-03
 1.97810754e-02 0.00000000e+00 0.00000000e+00 2.56318152e-02
 2.87076324e-01 1.72736146e-03 5.10407463e-02 2.74706203e-02
 2.28457479e-03 1.00298412e-03 0.00000000e+00 0.00000000e+00
 4.23482154e-03 6.17949665e-02 1.05870538e-03 4.68059257e-03
 4.68059257e-03 4.45770711e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.80098722e-04 1.33731216e-02 6.12934702e-04
 1.17014814e-03 0.00000000e+00 2.22885355e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.80695523e-03 7.08775446e-02
 2.22885355e-04 1.22029735e-02 1.06427753e-02 5.57213389e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.39900167e-03
 7.24377390e-03 5.57213389e-05 1.44875480e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.45472293e-03 7.41093792e-03 1.67164020e-04 2.39601755e-03
 0.00000000e+00 5.57213389e-05 0.00000000e+00 0.00000000e+00]"
845.jpg,1,"[0.00000000e+00 1.35180607e-01 7.86115155e-02 0.00000000e+00
 5.40332273e-02 8.29029642e-03 9.75329021e-05 1.95065804e-03
 0.00000000e+00 0.00000000e+00 6.81267306e-02 8.88524726e-02
 9.75329021e-05 4.99856114e-01 7.84603417e-01 9.75329021e-05
 2.50171889e-02 3.00888997e-02 0.00000000e+00 5.55449873e-02
 2.73628563e-01 0.00000000e+00 4.10125852e-02 4.65719625e-02
 4.87664511e-05 9.75329021e-05 0.00000000e+00 0.00000000e+00
 2.67240144e-02 5.38381636e-02 0.00000000e+00 3.36488523e-03
 4.38898045e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.13138165e-02 2.70653795e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.16436733e-02 6.28599524e-02
 0.00000000e+00 8.29029654e-04 9.75329021e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.29144781e-03
 1.02409546e-03 0.00000000e+00 1.46299353e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.36546069e-03 9.70452372e-03 0.00000000e+00 3.90131609e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
848.jpg,2,"[3.89270077e-04 4.65455800e-02 2.64147550e-01 2.44684052e-03
 5.06607220e-02 7.78540154e-04 5.11612138e-03 1.11220026e-04
 0.00000000e+00 0.00000000e+00 1.75227150e-01 1.61213428e-01
 8.61955248e-03 7.46620059e-01 4.79358323e-02 5.61661134e-03
 3.89270077e-04 0.00000000e+00 0.00000000e+00 1.37301117e-01
 2.08259493e-01 2.39123055e-03 4.34481025e-01 5.98919839e-02
 1.05659023e-03 8.34150182e-04 0.00000000e+00 0.00000000e+00
 2.40235254e-02 6.38402924e-02 1.66830039e-04 3.70918773e-02
 1.37356734e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.55708031e-03 1.04546826e-02 0.00000000e+00
 5.56100131e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.85933481e-02 2.15321973e-01
 5.56100131e-05 2.05757050e-03 5.56100131e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.83709092e-03
 9.39809252e-03 5.56100131e-05 9.45370237e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.00294068e-03 5.39417146e-03 1.11220026e-04 5.00490132e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
