Image,Label,features
208.jpg,3,"[5.5090664e-04 5.6008841e-03 8.9981416e-03 3.3513486e-02 7.5667024e-01
 8.8420510e-02 5.0821133e-02 2.1375176e-01 2.7545332e-04 0.0000000e+00
 6.4272439e-04 6.6567883e-03 1.9740821e-03 5.4929978e-01 5.1004771e-02
 2.3872619e-03 6.7026973e-02 4.1317995e-04 0.0000000e+00 1.3772665e-03
 6.9322414e-03 7.3454215e-04 2.2587171e-01 7.6116927e-02 9.1817768e-05
 6.4731529e-03 4.5908884e-05 0.0000000e+00 7.3454215e-04 1.3772665e-03
 4.5908883e-04 8.0340551e-03 1.2854488e-03 9.1817768e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 9.1817768e-05 9.1817768e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 2.0658998e-03 4.5908883e-04 4.7699332e-02 8.6767795e-03
 0.0000000e+00 4.6367971e-03 1.3772666e-04 0.0000000e+00 0.0000000e+00
 1.3772666e-04 3.2136220e-04 4.0170275e-02 1.9281731e-03 0.0000000e+00
 6.7945151e-03 1.3772666e-04 0.0000000e+00 0.0000000e+00 4.5908884e-05
 9.1817765e-04 1.4323572e-02 2.0658998e-03 0.0000000e+00 4.5449794e-03
 6.4272439e-04 0.0000000e+00]"
211.jpg,0,"[1.81639902e-04 6.39372459e-03 3.34943980e-02 2.90623843e-03
 6.28110766e-02 6.08493648e-02 2.76092649e-03 1.68561824e-02
 1.81639902e-04 0.00000000e+00 3.34217423e-03 1.11272603e-01
 1.16249535e-03 2.97126532e-01 9.33738053e-01 2.47030263e-03
 3.70182097e-02 1.12616736e-03 0.00000000e+00 1.70741510e-03
 4.02150750e-02 1.41679123e-03 1.47854881e-02 1.28601044e-02
 5.08591707e-04 5.81247674e-04 0.00000000e+00 0.00000000e+00
 2.17967870e-04 7.77418772e-03 3.63279803e-04 5.08591707e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.63279796e-05 6.43005222e-03 1.45311918e-04
 1.81639902e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.59646999e-03 1.20209284e-01
 8.71871482e-04 1.78733654e-02 3.63279803e-04 1.81639902e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.30780728e-03
 3.88709386e-03 1.81639902e-04 6.03044452e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.35543557e-04 1.67108711e-03 2.17967870e-04 4.10506176e-03
 0.00000000e+00 0.00000000e+00 3.63279796e-05 0.00000000e+00]"
212.jpg,0,"[5.8346302e-03 1.1462725e-02 3.1930402e-01 2.1582969e-02 2.7020016e-01
 1.3791414e-01 6.9705760e-03 7.9480052e-01 1.0300962e-01 0.0000000e+00
 3.8209083e-03 1.8051210e-01 2.6849625e-03 5.8449570e-02 2.9224785e-02
 1.0326779e-03 6.6091386e-03 0.0000000e+00 0.0000000e+00 5.2150232e-03
 3.3107653e-01 1.3424812e-03 9.8620737e-03 1.0636582e-02 7.2287454e-04
 1.5490168e-03 0.0000000e+00 0.0000000e+00 2.8398642e-03 1.1457561e-01
 3.4594710e-03 8.3130570e-03 3.2013014e-03 3.3562032e-03 9.8104402e-04
 0.0000000e+00 0.0000000e+00 4.6470505e-04 3.2994058e-02 1.8588202e-03
 5.4731928e-03 8.2097892e-03 1.4457491e-03 3.1496675e-03 0.0000000e+00
 0.0000000e+00 8.7777624e-04 3.4233272e-02 1.6006507e-03 6.1960672e-03
 3.0980338e-04 1.8071863e-03 1.1875796e-03 0.0000000e+00 0.0000000e+00
 5.1633895e-05 1.5851606e-02 6.1960676e-04 1.4973830e-03 1.0326779e-04
 5.1633897e-04 2.0653558e-04 0.0000000e+00 0.0000000e+00 5.1633897e-04
 1.8020229e-02 4.6470505e-04 1.6522846e-03 1.0326779e-04 8.2614232e-04
 0.0000000e+00 0.0000000e+00]"
213.jpg,2,"[4.44771163e-03 1.34513214e-01 7.29064047e-02 9.01563151e-04
 2.11987540e-01 1.85722001e-02 1.56270945e-03 2.10364722e-03
 0.00000000e+00 0.00000000e+00 7.53105730e-02 1.37578532e-01
 6.01042062e-04 7.71016777e-01 4.01496112e-01 1.74302200e-03
 1.15400078e-02 0.00000000e+00 0.00000000e+00 6.88794255e-02
 1.19607374e-01 1.14197994e-03 5.97435832e-02 1.32229263e-02
 3.60625243e-04 6.01042084e-05 0.00000000e+00 0.00000000e+00
 4.28543016e-02 3.66034620e-02 1.20208417e-04 1.66488662e-02
 9.61667334e-04 0.00000000e+00 5.40937879e-04 0.00000000e+00
 0.00000000e+00 1.92934517e-02 2.42820997e-02 0.00000000e+00
 1.51462601e-02 1.98343885e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.49432459e-01 1.21410504e-01
 3.10738757e-02 1.87465027e-01 9.43636075e-02 1.98343885e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.53412740e-02
 3.60625261e-03 1.80312622e-04 4.86844080e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.24415709e-02 2.76479358e-03 6.01042084e-05 3.06531461e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
214.jpg,2,"[4.5680144e-04 3.9415441e-02 1.4441451e-01 3.7196691e-03 4.6528492e-02
 2.3492647e-03 2.5450366e-03 7.1783084e-04 0.0000000e+00 0.0000000e+00
 3.8501836e-02 1.6444853e-01 1.3051471e-03 3.0403399e-01 1.7012592e-01
 1.7619485e-03 2.3492645e-02 0.0000000e+00 0.0000000e+00 7.2761945e-02
 2.2924908e-01 9.7886031e-04 3.0161947e-01 1.0787040e-01 6.5257354e-04
 3.0018382e-03 0.0000000e+00 0.0000000e+00 2.6363969e-02 7.5306982e-02
 5.2205881e-04 5.3576283e-02 7.4393381e-03 1.3051470e-04 3.9154410e-04
 0.0000000e+00 0.0000000e+00 7.3740808e-03 2.9887866e-02 6.5257351e-05
 1.0441176e-03 1.7619485e-03 6.5257351e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 8.4573530e-02 6.7593563e-01 1.8272058e-03 2.3838510e-01
 3.6446232e-01 7.1783084e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 1.1354779e-02 1.7749999e-02 6.5257354e-04 1.3704044e-03 1.3051470e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.7408088e-03
 7.6351101e-03 5.8731617e-04 2.2187498e-03 0.0000000e+00 1.3051470e-04
 0.0000000e+00 0.0000000e+00]"
215.jpg,3,"[6.4477773e-04 2.2911102e-02 6.0462958e-01 6.1468813e-03 2.2717670e-01
 7.7287361e-02 1.1777940e-02 2.6736783e-02 0.0000000e+00 0.0000000e+00
 3.4388145e-03 1.1279312e-01 1.8913480e-03 1.1279312e-01 7.3573440e-01
 3.5247849e-03 1.2164807e-02 0.0000000e+00 0.0000000e+00 1.0746296e-03
 1.8225718e-02 2.5791110e-04 1.2895555e-04 7.7373331e-04 2.5791110e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.0268883e-04 9.6286805e-03
 8.5970365e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.7194073e-04 1.9085420e-02 0.0000000e+00
 0.0000000e+00 7.3074811e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 2.3641849e-03 8.2660504e-02 2.1062740e-03 6.4477772e-03
 1.8139748e-02 8.5970364e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.2985182e-04 1.0445399e-02 7.3074811e-04 2.5791110e-04 0.0000000e+00
 1.7194073e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.0179253e-04
 1.9515272e-02 3.4388146e-04 6.8776292e-04 0.0000000e+00 8.5970365e-05
 0.0000000e+00 0.0000000e+00]"
216.jpg,4,"[1.8761943e-04 2.4765765e-03 2.2983380e-01 6.3790602e-04 1.8236607e-02
 1.1898824e-01 3.0769585e-03 8.6680176e-03 1.5009554e-03 0.0000000e+00
 4.8781050e-04 8.4278643e-02 3.7523885e-05 8.8068560e-02 9.4222474e-01
 7.5047772e-04 6.2664887e-03 1.1257165e-04 0.0000000e+00 3.0019108e-04
 5.7374019e-02 7.5047770e-05 1.1257166e-03 4.7317620e-02 1.8761943e-04
 6.7542994e-04 9.0057321e-04 0.0000000e+00 7.8800158e-04 1.1594880e-02
 1.1257165e-04 0.0000000e+00 7.5047770e-05 1.5009554e-04 7.5047770e-05
 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5234698e-02 1.1257165e-04
 0.0000000e+00 3.7523885e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 2.5141004e-03 1.4705610e-01 1.8011464e-03 2.4540622e-02
 3.8649603e-03 7.1295380e-04 1.5009554e-03 0.0000000e+00 0.0000000e+00
 6.0038216e-04 1.8836990e-02 2.2514330e-04 5.6285830e-04 0.0000000e+00
 1.5009554e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.1276275e-04
 3.7336268e-02 0.0000000e+00 5.6285830e-04 3.7523885e-05 1.1257165e-04
 0.0000000e+00 0.0000000e+00]"
217.jpg,1,"[4.8072198e-03 8.7269522e-02 1.9167248e-02 2.7117650e-03 5.7809895e-01
 5.4173667e-02 4.9304817e-04 4.5637771e-01 7.7038775e-03 0.0000000e+00
 3.2972597e-02 1.0957996e-01 6.9643054e-03 4.7344950e-01 2.9712316e-01
 1.4791444e-03 1.3558825e-02 0.0000000e+00 0.0000000e+00 3.5622731e-02
 2.7752450e-01 8.9981286e-03 8.7885834e-02 2.1879012e-02 6.1631022e-04
 2.2803477e-03 0.0000000e+00 0.0000000e+00 1.7688103e-02 5.1646795e-02
 3.2664442e-03 1.2264573e-02 8.0120325e-04 2.4652408e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.0045856e-02 2.4220992e-02 1.2942514e-03
 1.4236766e-02 7.3957222e-04 6.1631021e-05 1.2326204e-04 0.0000000e+00
 0.0000000e+00 7.4388646e-02 2.1077810e-02 4.0676473e-03 1.3262996e-01
 4.1909092e-03 3.6978611e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.2063905e-02 8.0120325e-04 1.2326204e-04 9.8609636e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.7732491e-02
 8.0120325e-04 6.1631021e-05 3.6855351e-02 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
218.jpg,4,"[0.0000000e+00 3.4446780e-02 5.4040164e-01 0.0000000e+00 8.4266499e-02
 7.0744008e-02 0.0000000e+00 7.3306160e-03 1.4234206e-04 0.0000000e+00
 7.1455717e-02 4.5400000e-01 0.0000000e+00 2.3699953e-01 3.8652986e-01
 0.0000000e+00 7.8928672e-02 1.6654021e-01 0.0000000e+00 6.9676436e-02
 3.0069759e-01 0.0000000e+00 4.4339553e-02 4.1777395e-02 0.0000000e+00
 2.9891832e-03 4.9819722e-04 0.0000000e+00 6.5192662e-02 1.0291331e-01
 0.0000000e+00 6.3342219e-03 7.8288134e-04 0.0000000e+00 7.1171031e-05
 0.0000000e+00 0.0000000e+00 3.7791818e-02 1.4454836e-01 0.0000000e+00
 1.0753943e-01 4.5834143e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 2.0426085e-02 2.9834896e-01 0.0000000e+00 4.7969274e-02
 2.3913465e-02 0.0000000e+00 1.3095470e-02 4.5549460e-03 0.0000000e+00
 2.6333281e-03 2.9322464e-02 0.0000000e+00 5.6936825e-04 2.1351309e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.9639443e-04
 2.5123375e-02 0.0000000e+00 5.6936825e-04 5.6936825e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
219.jpg,0,"[0.0000000e+00 1.1088420e-03 2.2760187e-01 1.4463156e-04 3.6206100e-02
 1.2823999e-01 1.1570525e-03 6.0938098e-02 5.2549466e-02 0.0000000e+00
 1.2052630e-03 1.8329640e-01 0.0000000e+00 2.8844354e-01 8.4937292e-01
 1.4463156e-04 5.3369045e-02 6.7012622e-03 0.0000000e+00 8.1957883e-04
 5.5731364e-02 0.0000000e+00 1.4414946e-02 7.5256623e-02 4.8210521e-05
 3.3747365e-03 1.9284208e-04 0.0000000e+00 3.3747364e-04 2.5551576e-02
 0.0000000e+00 7.8583146e-03 6.0745254e-03 2.4105261e-04 1.7500419e-02
 9.9313669e-03 0.0000000e+00 0.0000000e+00 1.0027789e-02 0.0000000e+00
 1.9284208e-04 4.3389469e-04 0.0000000e+00 9.6421041e-05 0.0000000e+00
 0.0000000e+00 2.8926312e-04 2.6862901e-01 0.0000000e+00 5.3031574e-04
 1.9043155e-02 0.0000000e+00 2.4105261e-04 0.0000000e+00 0.0000000e+00
 2.4105261e-04 6.1709466e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.2549466e-03 0.0000000e+00 4.8210521e-05 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
220.jpg,3,"[0.0000000e+00 2.8983745e-01 1.6224840e-01 3.3649860e-04 7.5919694e-01
 1.2506532e-02 1.1216620e-04 2.0133832e-02 2.8041549e-04 0.0000000e+00
 4.1108914e-02 2.3330569e-02 1.1216620e-04 3.8282323e-01 1.7722260e-02
 0.0000000e+00 2.5573893e-02 6.7299721e-04 0.0000000e+00 1.9853417e-02
 1.1497036e-02 2.2433240e-04 6.0289331e-02 7.4590524e-03 0.0000000e+00
 2.0077750e-02 2.8041549e-04 0.0000000e+00 2.0302081e-02 2.2040658e-02
 2.2433240e-04 1.7049262e-02 1.6264099e-03 0.0000000e+00 3.9258169e-04
 0.0000000e+00 0.0000000e+00 5.4961438e-03 5.2718115e-03 1.1216620e-04
 2.5629977e-02 3.7575676e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 2.1967751e-01 1.2242941e-01 4.4866480e-04 2.8759414e-01
 5.2830279e-02 0.0000000e+00 3.3649860e-04 0.0000000e+00 0.0000000e+00
 6.3317820e-02 8.5246312e-03 0.0000000e+00 1.4581606e-02 1.9068253e-03
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3054612e-02
 7.6273014e-03 0.0000000e+00 2.2545407e-02 1.5703267e-03 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
221.jpg,0,"[3.6806145e-04 2.1032082e-02 7.3191650e-02 1.8928874e-03 1.7283113e-01
 3.5754539e-02 1.8403073e-03 2.9834008e-01 6.8354269e-04 0.0000000e+00
 8.5074775e-02 7.6451622e-02 4.2589968e-03 8.3528918e-01 2.8572083e-01
 1.7877270e-03 4.2432226e-02 1.4196655e-03 0.0000000e+00 1.0216334e-01
 2.0574635e-01 3.5228739e-03 1.1751676e-01 9.2015363e-02 6.8354269e-04
 1.6825666e-03 1.6089544e-02 0.0000000e+00 3.8383551e-02 4.1380621e-02
 6.3096249e-04 1.2514089e-02 1.4196655e-03 2.6290104e-04 5.2580206e-05
 0.0000000e+00 0.0000000e+00 2.3661093e-03 6.5199453e-03 5.2580208e-04
 8.9386350e-04 0.0000000e+00 1.0516041e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 6.2044645e-03 3.1127483e-02 2.4186894e-03 5.3106006e-03
 1.5774062e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 7.8870310e-04 4.1538361e-03 4.2064165e-04 4.2064165e-04 1.5774062e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.1548124e-04
 3.4702937e-03 1.5774062e-04 3.1548124e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
224.jpg,4,"[5.3361084e-05 2.7107431e-02 2.7240834e-01 0.0000000e+00 2.1878045e-02
 7.2144188e-02 0.0000000e+00 2.6680541e-04 0.0000000e+00 0.0000000e+00
 1.1472633e-02 4.6658930e-01 1.6008325e-04 3.0634597e-01 7.2661787e-01
 0.0000000e+00 1.1904858e-01 1.6008326e-03 0.0000000e+00 5.2080419e-02
 1.7422394e-01 0.0000000e+00 2.9882208e-02 5.7683330e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0405411e-02 3.2710344e-02
 5.3361084e-05 8.5377734e-04 4.2688867e-04 0.0000000e+00 3.7352758e-04
 0.0000000e+00 0.0000000e+00 9.0713840e-04 5.7736691e-02 5.3361084e-05
 4.2688867e-04 5.5495529e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 3.3083872e-03 1.4386149e-01 1.6008325e-04 6.8835798e-03
 5.2027058e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.3361082e-04 6.6167745e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.9369411e-04
 1.4300770e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
226.jpg,0,"[6.67301239e-03 2.08779395e-01 3.58492702e-01 1.34120937e-02
 6.05856657e-01 2.96916008e-01 3.03919357e-03 8.85330327e-03
 0.00000000e+00 0.00000000e+00 9.81791690e-02 5.64232916e-02
 1.37424413e-02 4.79069412e-01 1.89487115e-01 1.91601343e-03
 4.16237395e-03 0.00000000e+00 0.00000000e+00 5.99910393e-02
 3.50828655e-02 1.07693169e-02 1.60086229e-01 3.56774917e-03
 9.91041423e-04 1.98208290e-04 0.00000000e+00 0.00000000e+00
 3.55453528e-02 1.42709967e-02 8.91937315e-03 3.81220616e-02
 0.00000000e+00 9.91041423e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.21948468e-03 3.03258672e-02 2.77491589e-03
 8.32474791e-03 1.98208290e-04 9.91041423e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.17075026e-01 1.83474794e-01
 1.40067190e-02 8.76080617e-02 4.26147804e-02 5.94624842e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.72441211e-02
 2.03493834e-02 2.18029111e-03 6.67301239e-03 2.97312415e-03
 1.98208290e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.01086227e-02 3.61399762e-02 1.32138852e-03 6.93729008e-03
 4.16237395e-03 6.60694277e-05 0.00000000e+00 0.00000000e+00]"
227.jpg,4,"[0.0000000e+00 1.5276714e-02 8.8815659e-02 5.2678329e-04 1.6909743e-02
 4.8990841e-03 0.0000000e+00 1.0535665e-04 0.0000000e+00 0.0000000e+00
 2.2546323e-02 4.9754679e-01 1.6330282e-03 5.6170899e-01 5.4395640e-01
 8.4285322e-04 7.0062173e-03 0.0000000e+00 0.0000000e+00 3.0658785e-02
 2.3684175e-01 1.3169581e-03 1.1736731e-01 3.0500751e-02 4.7410495e-04
 1.5803498e-04 0.0000000e+00 0.0000000e+00 9.6928123e-03 5.3363144e-02
 0.0000000e+00 3.5294477e-02 6.2160427e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 6.6374689e-03 2.1387400e-02 0.0000000e+00
 1.8437414e-03 4.7410495e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.9280883e-02 2.2145969e-01 0.0000000e+00 1.1747267e-02
 9.3767419e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.0017764e-03 4.0035527e-03 0.0000000e+00 5.2678326e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.8481825e-04
 5.7946157e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
229.jpg,4,"[7.3773006e-04 8.3437271e-02 1.8760476e-01 4.4263806e-04 7.4879602e-02
 1.1065952e-02 1.4754602e-04 2.9509203e-04 0.0000000e+00 0.0000000e+00
 1.1729908e-01 1.3574234e-01 1.4754602e-04 3.5617608e-01 3.3729020e-01
 5.9018406e-04 2.9509203e-03 0.0000000e+00 0.0000000e+00 1.7454694e-01
 2.5245124e-01 7.3773008e-05 4.0420231e-01 8.1224084e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.7830523e-02 3.9195600e-01
 0.0000000e+00 1.0357730e-01 2.0412992e-01 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 8.6314417e-03 1.8140782e-01 0.0000000e+00
 1.1951228e-02 5.1641106e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 3.8361963e-02 4.0980905e-01 5.9018406e-04 9.8855831e-03
 4.5739263e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 6.7871166e-03 7.5248466e-03 5.9018406e-04 4.4263806e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6230062e-03
 1.5492331e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00]"
230.jpg,2,"[2.2066111e-04 2.6082143e-02 5.2958666e-03 5.6489245e-03 2.5243631e-01
 4.4882469e-02 5.5606603e-03 1.8800328e-02 5.5165277e-03 0.0000000e+00
 9.2677670e-03 2.2463301e-02 3.0892557e-03 8.3273089e-01 4.6347660e-01
 4.4132224e-03 2.5596689e-02 3.5305778e-03 0.0000000e+00 1.0371072e-02
 5.2429080e-02 8.3851221e-04 5.8078006e-02 4.5147263e-02 7.9438003e-04
 1.0106279e-02 4.4132223e-05 0.0000000e+00 3.7071067e-03 1.3945783e-02
 6.1785110e-04 8.9588407e-03 3.5305778e-04 5.7371892e-04 1.3239667e-04
 0.0000000e+00 0.0000000e+00 1.4122311e-03 2.1359995e-02 2.6479334e-04
 1.0282808e-02 4.8545445e-04 8.8264445e-05 7.5024780e-04 0.0000000e+00
 0.0000000e+00 3.9101150e-02 1.4210575e-02 7.5024780e-04 1.0150411e-01
 1.4122311e-03 5.7371892e-04 4.3867428e-02 3.7071067e-03 0.0000000e+00
 9.8414859e-03 5.7371892e-04 6.6198333e-04 5.0310735e-03 4.4132223e-05
 8.8264445e-05 4.4132223e-05 0.0000000e+00 0.0000000e+00 1.3372064e-02
 7.9438003e-04 8.8264444e-04 8.0320649e-03 0.0000000e+00 8.8264445e-05
 4.4132223e-05 0.0000000e+00]"
232.jpg,3,"[1.7713283e-01 6.2216263e-02 1.1840575e-01 9.3347058e-03 6.0947470e-02
 1.8125642e-04 1.0558186e-02 5.8908336e-04 0.0000000e+00 0.0000000e+00
 7.8710601e-02 2.4378987e-02 1.8669412e-02 8.5308331e-01 1.8170957e-02
 1.1373840e-02 9.9691027e-04 0.0000000e+00 0.0000000e+00 1.1333057e-01
 4.0102981e-02 1.6539648e-02 4.3836865e-01 1.3548917e-02 9.4706481e-03
 2.7188461e-04 0.0000000e+00 0.0000000e+00 1.2461378e-02 4.3274969e-02
 5.4830066e-03 2.4378987e-02 1.3141090e-03 5.6189490e-03 4.5314104e-05
 0.0000000e+00 0.0000000e+00 2.1297629e-03 2.7097834e-02 3.6251283e-04
 3.6251283e-04 0.0000000e+00 5.8908336e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.9349122e-02 1.6902160e-02 7.5674555e-03 3.7610705e-03
 2.7188461e-04 9.1081345e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.9001026e-03 7.2502566e-04 1.6766218e-03 8.1565388e-04 0.0000000e+00
 8.1565388e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7219359e-03
 6.8424297e-03 5.4376922e-04 4.0782694e-04 0.0000000e+00 7.7033974e-04
 0.0000000e+00 0.0000000e+00]"
233.jpg,1,"[1.44973828e-03 5.27342297e-02 2.38119513e-01 3.08673438e-02
 3.49084884e-01 7.61112571e-02 1.22623695e-02 5.73854707e-03
 0.00000000e+00 0.00000000e+00 2.32562181e-02 6.42354846e-01
 1.50410347e-02 3.27217996e-01 5.00159681e-01 4.04718611e-03
 4.66332473e-02 0.00000000e+00 0.00000000e+00 1.35308905e-02
 1.13864861e-01 3.56393983e-03 2.47663613e-02 1.51618458e-02
 4.83246084e-04 1.20811521e-04 0.00000000e+00 0.00000000e+00
 1.18999351e-02 4.09551039e-02 1.87257852e-03 9.54410993e-03
 1.75176701e-03 7.24869140e-04 1.81217285e-04 0.00000000e+00
 0.00000000e+00 4.71164938e-03 1.27456151e-02 1.44973828e-03
 4.59083766e-02 1.57054979e-02 7.24869140e-04 2.95988228e-02
 3.62434570e-04 0.00000000e+00 1.04743585e-01 4.71768975e-02
 7.73193734e-03 6.47549778e-02 1.34704849e-02 3.74515704e-03
 2.51287967e-02 0.00000000e+00 0.00000000e+00 2.31958125e-02
 1.02085732e-02 3.68475146e-03 7.61112571e-03 2.41623042e-04
 6.04057626e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.44973826e-02 9.06086434e-03 2.53704190e-03 1.69740189e-02
 2.41623042e-04 6.04057626e-04 0.00000000e+00 0.00000000e+00]"
234.jpg,4,"[0.00000000e+00 6.04746751e-02 9.18567330e-02 5.58399588e-05
 2.36928940e-01 1.15030315e-02 0.00000000e+00 4.35551675e-03
 0.00000000e+00 0.00000000e+00 2.59655807e-02 2.15263039e-01
 1.11679918e-04 5.17022192e-01 5.98045945e-01 0.00000000e+00
 4.35551675e-03 0.00000000e+00 0.00000000e+00 1.77012663e-02
 3.20018798e-01 0.00000000e+00 3.06561366e-02 3.76361310e-02
 0.00000000e+00 5.58399588e-05 0.00000000e+00 0.00000000e+00
 5.75151574e-03 5.95812351e-02 0.00000000e+00 8.04095436e-03
 4.46719676e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.07119777e-03 1.01628723e-02 0.00000000e+00
 1.39599899e-03 5.58399588e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.10470164e-02 3.78315717e-01
 2.79199798e-04 2.58539002e-02 7.65565857e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.46719676e-03
 8.20847414e-03 5.58399588e-05 1.17263908e-03 1.67519873e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.52303654e-03 4.91391635e-03 0.00000000e+00 1.67519879e-03
 5.58399588e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
